Stock,YEAR,AGE,HARVEST,NATURAL_MORTALITY,MATURITY,POPULATION,CATCH_N,MEAN_W,FSPAWNING,MSPAWNING,SSB,REC,BIOMASS,CATCH,FCURR,minFbar,maxFbar,minYEAR,maxYEAR,minAGE,maxAGE,PlusG
MUT7,2016,3,0.776625,0.48,1,336.0900636,148.5943862,0.150226879,0,0,676.973218,70052.74748,1447.55344,366.8728302,1.367831,1,2,2004,2018,0,3,3
MUT7,2017,0,0.0247122,1.74,0,80661.61527,936.1281015,0.01,0,0,636.4857708,80661.61527,1443.101923,308.1375846,1.17658,1,2,2004,2018,0,3,3
MUT7,2017,1,0.82444,0.8,1,11947.43893,4868.933671,0.034,0,0,636.4857708,80661.61527,1443.101923,308.1375846,1.17658,1,2,2004,2018,0,3,3
MUT7,2017,2,1.52872,0.57,1,2185.466645,1396.717868,0.079,0,0,636.4857708,80661.61527,1443.101923,308.1375846,1.17658,1,2,2004,2018,0,3,3
MUT7,2017,3,0.668036,0.48,1,343.8796343,136.6175957,0.167561485,0,0,636.4857708,80661.61527,1443.101923,308.1375846,1.17658,1,2,2004,2018,0,3,3
MUT7,2018,0,0.0171999,1.74,0,154809.194,1253.87772,0.01,0,0,721.4865651,154809.194,2269.578505,278.4222476,0.8189085,1,2,2004,2018,0,3,3
MUT7,2018,1,0.573817,0.8,1,13812.17595,4308.702186,0.034,0,0,721.4865651,154809.194,2269.578505,278.4222476,0.8189085,1,2,2004,2018,0,3,3
MUT7,2018,2,1.064,0.57,1,2353.90405,1233.657694,0.083,0,0,721.4865651,154809.194,2269.578505,278.4222476,0.8189085,1,2,2004,2018,0,3,3
MUT7,2018,3,0.464958,0.48,1,377.0653923,113.4162292,0.149837529,0,0,721.4865651,154809.194,2269.578505,278.4222476,0.8189085,1,2,2004,2018,0,3,3
MUT9,2004,0,0.0118419,1.5003,0,252072.3079,1538.880941,0.01,0.5,0.5,591.0928345,252072.3079,3837.405927,551.8135676,1.042956,1,3,2004,2018,0,4,4
MUT9,2004,1,0.623188,0.86877,1,48140.31892,15585.16348,0.02,0.5,0.5,591.0928345,252072.3079,3837.405927,551.8135676,1.042956,1,3,2004,2018,0,4,4
MUT9,2004,2,1.25284,0.69726,1,5702.974974,3142.649424,0.05,0.5,0.5,591.0928345,252072.3079,3837.405927,551.8135676,1.042956,1,3,2004,2018,0,4,4
MUT9,2004,3,1.25284,0.62876,1,716.1227625,404.1795353,0.08,0.5,0.5,591.0928345,252072.3079,3837.405927,551.8135676,1.042956,1,3,2004,2018,0,4,4
MUT9,2004,4,1.25284,0.59023,1,95.31583268,54.53312217,0.12,0.5,0.5,591.0928345,252072.3079,3837.405927,551.8135676,1.042956,1,3,2004,2018,0,4,4
MUT9,2005,0,0.013686,1.5003,0,286258.0166,2018.317911,0.01,0.5,0.5,715.6868537,286258.0166,4595.125248,866.527161,1.205372667,1,3,2004,2018,0,4,4
MUT9,2005,1,0.720238,0.86877,1,55566.20394,20044.9002,0.02,0.5,0.5,715.6868537,286258.0166,4595.125248,866.527161,1.205372667,1,3,2004,2018,0,4,4
MUT9,2005,2,1.44794,0.69726,1,10828.27071,6453.281893,0.05,0.5,0.5,715.6868537,286258.0166,4595.125248,866.527161,1.205372667,1,3,2004,2018,0,4,4
MUT9,2005,3,1.44794,0.62876,1,811.3076997,494.766283,0.08,0.5,0.5,715.6868537,286258.0166,4595.125248,866.527161,1.205372667,1,3,2004,2018,0,4,4
MUT9,2005,4,1.44794,0.59023,1,124.1904314,76.73337575,0.12,0.5,0.5,715.6868537,286258.0166,4595.125248,866.527161,1.205372667,1,3,2004,2018,0,4,4
MUT9,2006,0,0.0149531,1.5003,0,224716.0973,1730.264883,0.01,0.5,0.5,770.2740813,224716.0973,4189.543156,989.7393383,1.316966333,1,3,2004,2018,0,4,4
MUT9,2006,1,0.786919,0.86877,1,62985.78303,24219.41002,0.02,0.5,0.5,770.2740813,224716.0973,4189.543156,989.7393383,1.316966333,1,3,2004,2018,0,4,4
MUT9,2006,2,1.58199,0.69726,1,11342.62326,7066.868598,0.05,0.5,0.5,770.2740813,224716.0973,4189.543156,989.7393383,1.316966333,1,3,2004,2018,0,4,4
MUT9,2006,3,1.58199,0.62876,1,1267.387859,807.5135477,0.08,0.5,0.5,770.2740813,224716.0973,4189.543156,989.7393383,1.316966333,1,3,2004,2018,0,4,4
MUT9,2006,4,1.58199,0.59023,1,117.8694193,76.06271721,0.12,0.5,0.5,770.2740813,224716.0973,4189.543156,989.7393383,1.316966333,1,3,2004,2018,0,4,4
MUT9,2007,0,0.0149876,1.5003,0,241235.6866,1861.723377,0.01,0.5,0.5,660.1093006,241235.6866,4112.552361,984.4765236,1.320011667,1,3,2004,2018,0,4,4
MUT9,2007,1,0.788735,0.86877,1,49382.01113,19019.57217,0.02,0.5,0.5,660.1093006,241235.6866,4112.552361,984.4765236,1.320011667,1,3,2004,2018,0,4,4
MUT9,2007,2,1.58565,0.69726,1,12027.78971,7502.171627,0.05,0.5,0.5,660.1093006,241235.6866,4112.552361,984.4765236,1.320011667,1,3,2004,2018,0,4,4
MUT9,2007,3,1.58565,0.62876,1,1161.037628,740.5716077,0.08,0.5,0.5,660.1093006,241235.6866,4112.552361,984.4765236,1.320011667,1,3,2004,2018,0,4,4
MUT9,2007,4,1.58565,0.59023,1,152.3564745,98.42558797,0.12,0.5,0.5,660.1093006,241235.6866,4112.552361,984.4765236,1.320011667,1,3,2004,2018,0,4,4
MUT9,2008,0,0.0140867,1.5003,0,222319.8492,1613.158487,0.01,0.5,0.5,671.7464501,222319.8492,3869.474292,755.6852652,1.240661333,1,3,2004,2018,0,4,4
MUT9,2008,1,0.741324,0.86877,1,53010.20595,19528.88787,0.02,0.5,0.5,671.7464501,222319.8492,3869.474292,755.6852652,1.240661333,1,3,2004,2018,0,4,4
MUT9,2008,2,1.49033,0.69726,1,9412.898284,5693.266077,0.05,0.5,0.5,671.7464501,222319.8492,3869.474292,755.6852652,1.240661333,1,3,2004,2018,0,4,4
MUT9,2008,3,1.49033,0.62876,1,1226.684126,759.0649068,0.08,0.5,0.5,671.7464501,222319.8492,3869.474292,755.6852652,1.240661333,1,3,2004,2018,0,4,4
MUT9,2008,4,1.49033,0.59023,1,144.1003105,90.33260112,0.12,0.5,0.5,671.7464501,222319.8492,3869.474292,755.6852652,1.240661333,1,3,2004,2018,0,4,4
MUT9,2009,0,0.0131745,1.5003,0,216485.9214,1469.613878,0.01,0.5,0.5,672.1289981,216485.9214,3776.893576,800.7498353,1.160327333,1,3,2004,2018,0,4,4
MUT9,2009,1,0.693322,0.86877,1,48897.79321,17151.86318,0.02,0.5,0.5,672.1289981,216485.9214,3776.893576,800.7498353,1.160327333,1,3,2004,2018,0,4,4
MUT9,2009,2,1.39383,0.69726,1,10595.08557,6189.670241,0.05,0.5,0.5,672.1289981,216485.9214,3776.893576,800.7498353,1.160327333,1,3,2004,2018,0,4,4
MUT9,2009,3,1.39383,0.62876,1,1056.002086,631.4371843,0.08,0.5,0.5,672.1289981,216485.9214,3776.893576,800.7498353,1.160327333,1,3,2004,2018,0,4,4
MUT9,2009,4,1.39383,0.59023,1,165.3671081,100.1978264,0.12,0.5,0.5,672.1289981,216485.9214,3776.893576,800.7498353,1.160327333,1,3,2004,2018,0,4,4
MUT9,2010,0,0.0129256,1.5003,0,205962.685,1371.891011,0.01,0.5,0.5,667.8700262,205962.685,3649.697287,795.3561964,1.1384,1,3,2004,2018,0,4,4
MUT9,2010,1,0.68022,0.86877,1,47658.20297,16481.99258,0.02,0.5,0.5,667.8700262,205962.685,3649.697287,795.3561964,1.1384,1,3,2004,2018,0,4,4
MUT9,2010,2,1.36749,0.69726,1,10253.74442,5929.635962,0.05,0.5,0.5,667.8700262,205962.685,3649.697287,795.3561964,1.1384,1,3,2004,2018,0,4,4
MUT9,2010,3,1.36749,0.62876,1,1309.047033,774.9198032,0.08,0.5,0.5,667.8700262,205962.685,3649.697287,795.3561964,1.1384,1,3,2004,2018,0,4,4
MUT9,2010,4,1.36749,0.59023,1,162.4616095,97.46002324,0.12,0.5,0.5,667.8700262,205962.685,3649.697287,795.3561964,1.1384,1,3,2004,2018,0,4,4
MUT9,2011,0,0.0134417,1.5003,0,225948.6173,1564.802084,0.01,0.5,0.5,634.0408861,225948.6173,3800.965834,804.4290936,1.183860667,1,3,2004,2018,0,4,4
MUT9,2011,1,0.707382,0.86877,1,45352.72183,16145.77228,0.02,0.5,0.5,634.0408861,225948.6173,3800.965834,804.4290936,1.183860667,1,3,2004,2018,0,4,4
MUT9,2011,2,1.4221,0.69726,1,10125.58146,5978.256026,0.05,0.5,0.5,634.0408861,225948.6173,3800.965834,804.4290936,1.183860667,1,3,2004,2018,0,4,4
MUT9,2011,3,1.4221,0.62876,1,1300.685006,785.9080381,0.08,0.5,0.5,634.0408861,225948.6173,3800.965834,804.4290936,1.183860667,1,3,2004,2018,0,4,4
MUT9,2011,4,1.4221,0.59023,1,200.7612597,122.9110049,0.12,0.5,0.5,634.0408861,225948.6173,3800.965834,804.4290936,1.183860667,1,3,2004,2018,0,4,4
MUT9,2012,0,0.0143388,1.5003,0,288638.9777,2131.649966,0.01,0.5,0.5,638.0607682,288638.9777,4470.415263,816.425948,1.262863333,1,3,2004,2018,0,4,4
MUT9,2012,1,0.75459,0.86877,1,49727.88107,18556.01247,0.02,0.5,0.5,638.0607682,288638.9777,4470.415263,816.425948,1.262863333,1,3,2004,2018,0,4,4
MUT9,2012,2,1.517,0.69726,1,9377.546936,5722.814774,0.05,0.5,0.5,638.0607682,288638.9777,4470.415263,816.425948,1.262863333,1,3,2004,2018,0,4,4
MUT9,2012,3,1.517,0.62876,1,1216.174265,759.2262729,0.08,0.5,0.5,638.0607682,288638.9777,4470.415263,816.425948,1.262863333,1,3,2004,2018,0,4,4
MUT9,2012,4,1.517,0.59023,1,194.1381369,122.7692352,0.12,0.5,0.5,638.0607682,288638.9777,4470.415263,816.425948,1.262863333,1,3,2004,2018,0,4,4
MUT9,2013,0,0.0150193,1.5003,0,345889.0523,2674.99395,0.01,0.5,0.5,743.8161816,345889.0523,5320.511707,924.3231578,1.322801667,1,3,2004,2018,0,4,4
MUT9,2013,1,0.790405,0.86877,1,63468.28116,24481.64262,0.02,0.5,0.5,743.8161816,345889.0523,5320.511707,924.3231578,1.322801667,1,3,2004,2018,0,4,4
MUT9,2013,2,1.589,0.69726,1,9808.069026,6123.917669,0.05,0.5,0.5,743.8161816,345889.0523,5320.511707,924.3231578,1.322801667,1,3,2004,2018,0,4,4
MUT9,2013,3,1.589,0.62876,1,1024.348298,654.0433184,0.08,0.5,0.5,743.8161816,345889.0523,5320.511707,924.3231578,1.322801667,1,3,2004,2018,0,4,4
MUT9,2013,4,1.589,0.59023,1,165.868715,107.262016,0.12,0.5,0.5,743.8161816,345889.0523,5320.511707,924.3231578,1.322801667,1,3,2004,2018,0,4,4
MUT9,2014,0,0.0151807,1.5003,0,345764.8449,2702.603976,0.01,0.5,0.5,882.4969443,345764.8449,5677.019693,1101.091694,1.337019667,1,3,2004,2018,0,4,4
MUT9,2014,1,0.798899,0.86877,1,76004.82454,29540.09914,0.02,0.5,0.5,882.4969443,345764.8449,5677.019693,1101.091694,1.337019667,1,3,2004,2018,0,4,4
MUT9,2014,2,1.60608,0.69726,1,12077.74021,7580.078971,0.05,0.5,0.5,882.4969443,345764.8449,5677.019693,1101.091694,1.337019667,1,3,2004,2018,0,4,4
MUT9,2014,3,1.60608,0.62876,1,996.946226,639.7929233,0.08,0.5,0.5,882.4969443,345764.8449,5677.019693,1101.091694,1.337019667,1,3,2004,2018,0,4,4
MUT9,2014,4,1.60608,0.59023,1,130.2670415,84.66538496,0.12,0.5,0.5,882.4969443,345764.8449,5677.019693,1101.091694,1.337019667,1,3,2004,2018,0,4,4
MUT9,2015,0,0.0151156,1.5003,0,388438.6989,3023.210279,0.01,0.5,0.5,925.095334,388438.6989,6231.836258,1199.793371,1.331284333,1,3,2004,2018,0,4,4
MUT9,2015,1,0.795473,0.86877,1,75965.26924,29435.11808,0.02,0.5,0.5,925.095334,388438.6989,6231.836258,1199.793371,1.331284333,1,3,2004,2018,0,4,4
MUT9,2015,2,1.59919,0.69726,1,14341.08637,8981.948734,0.05,0.5,0.5,925.095334,388438.6989,6231.836258,1199.793371,1.331284333,1,3,2004,2018,0,4,4
MUT9,2015,3,1.59919,0.62876,1,1206.86444,772.929915,0.08,0.5,0.5,925.095334,388438.6989,6231.836258,1199.793371,1.331284333,1,3,2004,2018,0,4,4
MUT9,2015,4,1.59919,0.59023,1,121.1700887,78.59380881,0.12,0.5,0.5,925.095334,388438.6989,6231.836258,1199.793371,1.331284333,1,3,2004,2018,0,4,4
MUT9,2016,0,0.0153962,1.5003,0,408237.3646,3235.941564,0.01,0.5,0.5,1005.027783,408237.3646,6641.10845,1409.080134,1.356,1,3,2004,2018,0,4,4
MUT9,2016,1,0.81024,0.86877,1,85346.37042,33502.07736,0.02,0.5,0.5,1005.027783,408237.3646,6641.10845,1409.080134,1.356,1,3,2004,2018,0,4,4
MUT9,2016,2,1.62888,0.69726,1,14382.80096,9087.849564,0.05,0.5,0.5,1005.027783,408237.3646,6641.10845,1409.080134,1.356,1,3,2004,2018,0,4,4
MUT9,2016,3,1.62888,0.62876,1,1442.931187,932.1773456,0.08,0.5,0.5,1005.027783,408237.3646,6641.10845,1409.080134,1.356,1,3,2004,2018,0,4,4
MUT9,2016,4,1.62888,0.59023,1,143.6071114,93.95227066,0.12,0.5,0.5,1005.027783,408237.3646,6641.10845,1409.080134,1.356,1,3,2004,2018,0,4,4
MUT9,2017,0,0.0163756,1.5003,0,317678.6768,2677.31072,0.01,0.5,0.5,1031.926691,317678.6768,5898.685409,1477.255178,1.442253333,1,3,2004,2018,0,4,4
MUT9,2017,1,0.86178,0.86877,1,89671.27342,36742.33714,0.02,0.5,0.5,1031.926691,317678.6768,5898.685409,1477.255178,1.442253333,1,3,2004,2018,0,4,4
MUT9,2017,2,1.73249,0.69726,1,15922.09418,10353.23686,0.05,0.5,0.5,1031.926691,317678.6768,5898.685409,1477.255178,1.442253333,1,3,2004,2018,0,4,4
MUT9,2017,3,1.73249,0.62876,1,1404.799503,933.5259372,0.08,0.5,0.5,1031.926691,317678.6768,5898.685409,1477.255178,1.442253333,1,3,2004,2018,0,4,4
MUT9,2017,4,1.73249,0.59023,1,166.5375243,112.0441844,0.12,0.5,0.5,1031.926691,317678.6768,5898.685409,1477.255178,1.442253333,1,3,2004,2018,0,4,4
MUT9,2018,0,0.0179653,1.5003,0,267221.7936,2469.214211,0.01,0.5,0.5,816.3765264,267221.7936,4990.903904,1393.35012,1.582266333,1,3,2004,2018,0,4,4
MUT9,2018,1,0.945439,0.86877,1,69711.71136,30408.47519,0.02,0.5,0.5,816.3765264,267221.7936,4990.903904,1393.35012,1.582266333,1,3,2004,2018,0,4,4
MUT9,2018,2,1.90068,0.69726,1,15888.59639,10759.10686,0.05,0.5,0.5,816.3765264,267221.7936,4990.903904,1393.35012,1.582266333,1,3,2004,2018,0,4,4
MUT9,2018,3,1.90068,0.62876,1,1402.078405,969.5821831,0.08,0.5,0.5,816.3765264,267221.7936,4990.903904,1393.35012,1.582266333,1,3,2004,2018,0,4,4
MUT9,2018,4,1.90068,0.59023,1,148.7970715,104.1341167,0.12,0.5,0.5,816.3765264,267221.7936,4990.903904,1393.35012,1.582266333,1,3,2004,2018,0,4,4
