Stock,YEAR,AGE,HARVEST,NATURAL_MORTALITY,MATURITY,POPULATION,CATCH_N,MEAN_W,FSPAWNING,MSPAWNING,SSB,REC,BIOMASS,CATCH,FCURR,minFbar,maxFbar,minYEAR,maxYEAR,minAGE,maxAGE,PlusG
HKE1718SS3,2001,17,0.293172,0.212,0.802183888558582,0.000253012,5.68534104528911E-05,9.58033,0,0,2869.52292851101,384244,9806.29,6216.4,0.70235875,1,4,1998,2018,0,20,20
HKE1718SS3,2001,18,0.289665,0.2063335,0.802183888558582,5.70294E-05,1.26325137951054E-05,10.378,0,0,2869.52292851101,384244,9806.29,6216.4,0.70235875,1,4,1998,2018,0,20,20
HKE1718SS3,2001,19,0.2883945,0.1961625,0.802183888558582,1.30483E-05,2.85535565787939E-06,11.1487,0,0,2869.52292851101,384244,9806.29,6216.4,0.70235875,1,4,1998,2018,0,20,20
HKE1718SS3,2001,20,0.2883945,0.1961625,0.802183888558582,3.91339E-06,8.32068977512992E-07,14.164,0,0,2869.52292851101,384244,9806.29,6216.4,0.70235875,1,4,1998,2018,0,20,20
HKE1718SS3,2002,0,0.05746,1.34,8.31528027664132E-07,420976,12989.634233182,9.43444E-06,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,1,0.358154,0.655,0.000911051194401,94266.1,21280.0602582,0.0355354,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,2,0.610185,0.56125,0.057324175898869,32201,11620.000588,0.13227,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,3,0.67664,0.4675,0.197816111441418,6650.42,2679.91011,0.312104,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,4,0.5978275,0.37375,0.5,1931.78,728.31644,0.583611,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,5,0.4859455,0.28,0.5,790.956,257.761557,0.947785,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,6,0.3947265,0.2743335,0.802183888558582,493.11,132.775601,1.40048,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,7,0.332144,0.2686665,0.802183888558582,168.4462,38.8644139,1.9343,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,8,0.291151,0.263,0.802183888558582,92.6028,19.1903523,2.53988,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,9,0.264032,0.2573335,0.802183888558582,46.31,8.96943246,3.20696,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,10,0.246109,0.2516665,0.802183888558582,17.10263,3.183028615,3.92498,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,11,0.233347,0.246,0.802183888558582,5.31221,0.9617994435,4.68355,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,12,0.2238425,0.2403335,0.802183888558582,1.174859,0.207715054594,5.47293,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,13,0.2164615,0.2346665,0.802183888558582,0.280344,0.0484183989327,6.2839,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,14,0.2107475,0.229,0.802183888558582,0.0632259,0.01067514929823,7.10797,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,15,0.205929,0.2233335,0.802183888558582,0.01397614,0.002306086875795,7.93727,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,16,0.201957,0.2176665,0.802183888558582,0.00308795,0.000498460854648,8.76398,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,17,0.198727,0.212,0.802183888558582,0.000687574,0.000108761293932,9.58033,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,18,0.1958885,0.2063335,0.802183888558582,0.000154906,2.4033946597766E-05,10.378,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,19,0.195379,0.1961295,0.802183888558582,3.53778E-05,5.39489022498911E-06,11.1487,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2002,20,0.195379,0.1961295,0.802183888558582,1.06968E-05,1.56353908714367E-06,14.164,0,0,2800.35062705781,420976,10088.2,5407.46,0.560701625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,0,0.02333,1.34,8.31528027664132E-07,438366,5565.264206769,9.43444E-06,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,1,0.3138625,0.655,0.000911051194401,104166.1,21010.7710862,0.0355354,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,2,0.76131,0.56125,0.057324175898869,34296.1,14546.993552,0.13227,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,3,0.902585,0.4675,0.197816111441418,9989.01,4911.69028,0.312104,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,4,0.819885,0.37375,0.5,2128.268,1007.852283,0.583611,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,5,0.6807725,0.28,0.5,744.245,314.424669,0.947785,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,6,0.560459,0.2743335,0.802183888558582,379.566,135.819511,1.40048,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,7,0.473363,0.2686665,0.802183888558582,262.8431,81.041997,1.9343,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,8,0.413124,0.263,0.802183888558582,96.1704,26.3068748,2.53988,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,9,0.371302,0.2573335,0.802183888558582,55.1338,13.82160904,3.20696,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,10,0.3425325,0.2516665,0.802183888558582,28.26098,6.71480113,3.92498,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,11,0.3216605,0.246,0.802183888558582,10.58861,2.4424752628,4.68355,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,12,0.3060905,0.2403335,0.802183888558582,3.32402,0.75262147202,5.47293,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,13,0.294138,0.2346665,0.802183888558582,0.742767,0.165248011616,6.2839,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,14,0.2850335,0.229,0.802183888558582,0.179235,0.03913117329689,7.10797,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,15,0.2775445,0.2233335,0.802183888558582,0.0409039,0.008744045227857,7.93727,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,16,0.271502,0.2176665,0.802183888558582,0.00915503,0.001916384132301,8.76398,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,17,0.266686,0.212,0.802183888558582,0.002048154,0.000420402062251,9.58033,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,18,0.262534,0.2063335,0.802183888558582,0.000461664,9.30195777663781E-05,10.378,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,19,0.260617,0.196104,0.802183888558582,0.000105271,2.08702164150816E-05,11.1487,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2003,20,0.260617,0.196104,0.802183888558582,3.180062E-05,6.08772017557644E-06,14.164,0,0,3174.3721112597,438366,11541.9,7125.85,0.699410625,1,4,1998,2018,0,20,20
HKE1718SS3,2004,0,0.02158,1.34,8.31528027664132E-07,505760,5944.861454468,9.43444E-06,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,1,0.2710545,0.655,0.000911051194401,112207.6,19897.907111,0.0355354,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,2,0.70702,0.56125,0.057324175898869,39594.6,15932.808085,0.13227,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,3,0.85706,0.4675,0.197816111441418,9130.75,4339.85845,0.312104,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,4,0.780975,0.37375,0.5,2549,1167.6776,0.583611,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,5,0.643958,0.28,0.5,658.284,266.180928,0.947785,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,6,0.522123,0.2743335,0.802183888558582,296.5475,99.188168,1.40048,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,7,0.4317315,0.2686665,0.802183888558582,173.6589,48.647517,1.9343,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,8,0.367714,0.263,0.802183888558582,132.5661,31.8399928,2.53988,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,9,0.3223205,0.2573335,0.802183888558582,51.8109,10.96172801,3.20696,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,10,0.2904155,0.2516665,0.802183888558582,31.01014,5.97387885,3.92498,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,11,0.266926,0.246,0.802183888558582,16.30259,2.960498086,4.68355,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,12,0.249197,0.2403335,0.802183888558582,6.1959,1.0916068066,5.47293,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,13,0.235467,0.2346665,0.802183888558582,1.964531,0.340062777076,6.2839,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
HKE1718SS3,2004,14,0.224871,0.229,0.802183888558582,0.443541,0.0754435774646,7.10797,0,0,3128.78592658863,505760,12112.8,7112.79,0.654027375,1,4,1998,2018,0,20,20
